customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,brand,product_line,product_class,product_size,list_price,standard_cost,Profit,address,state,country,Age,
3002,Tracey,Verdun,Male,62,12/6/1956,Paralegal,Financial Services,Mass Customer,N,Yes,16,Trek Bicycles,Standard,high,medium,$495.72,$297.43,$198.29,1031 Kennedy Way,QLD,Australia,61,
102,Langsdon,Tranfield,Male,51,11/27/1956,Quality Control Specialist,Manufacturing,Affluent Customer,N,No,16,Solex,Standard,medium,medium,$100.35,$75.26,$25.09,8561 Alpine Center,NSW,Australia,61,
3348,Amanda,Hazeltine,Female,93,11/8/1956,Pharmacist,Health,High Net Worth,N,Yes,6,Solex,Standard,medium,medium,"$1,945.43",$333.18,"$1,612.25",651 Mesta Drive,VIC,Australia,61,
3302,Faulkner,McKiernan,Male,17,10/30/1956,Compensation Analyst,Financial Services,Affluent Customer,N,No,19,OHM Cycles,Standard,medium,medium,$235.63,$125.07,$110.56,3 Buena Vista Pass,QLD,Australia,61,
1546,Natalya,Moscone,Female,22,10/28/1956,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,$817.36,31186 Hoard Junction,NSW,Australia,61,
3578,Dorella,Sineath,Female,57,10/27/1956,Staff Accountant IV,Property,Mass Customer,N,No,12,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,6 Anniversary Place,NSW,Australia,61,
1458,Ashley,Behneke,Male,40,10/22/1956,Account Representative IV,Telecommunications,Affluent Customer,N,No,11,Giant Bicycles,Standard,medium,medium,$230.91,$173.18,$57.73,4179 Carioca Terrace,NSW,Australia,61,
538,Millicent,Wiffler,Female,33,10/21/1956,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,Trek Bicycles,Standard,medium,medium,$499.53,$388.72,$110.81,03 Old Shore Terrace,QLD,Australia,61,
3719,Dorette,Attridge,Female,26,10/19/1956,Sales Representative,Retail,Mass Customer,N,No,6,Trek Bicycles,Standard,high,medium,$495.72,$297.43,$198.29,105 Shelley Alley,NSW,Australia,61,
728,Winthrop,Corser,Male,60,10/3/1956,VP Accounting,Financial Services,Mass Customer,N,Yes,8,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,$812.44,35796 Buhler Plaza,VIC,Australia,61,
3483,Emlyn,Burnel,Male,19,10/2/1956,Senior Sales Associate,Health,High Net Worth,N,Yes,15,Giant Bicycles,Road,low,small,$590.26,$525.33,$64.93,7447 Nevada Park,NSW,Australia,61,
2476,Hal,Braddon,Male,13,9/25/1956,Administrative Officer,Property,High Net Worth,N,No,17,OHM Cycles,Standard,medium,medium,$183.86,$137.90,$45.96,00 5th Lane,NSW,Australia,61,
55,Linc,Jillions,Male,48,9/24/1956,Paralegal,Financial Services,Affluent Customer,N,Yes,7,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,9985 Barnett Circle,VIC,Australia,61,
299,Corabelle,Hartnell,Female,80,9/15/1956,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,92867 Lukken Lane,VIC,Australia,61,
3034,Mara,Tofanini,Female,54,9/9/1956,Web Designer IV,Manufacturing,Mass Customer,N,Yes,18,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,0166 Stephen Drive,NSW,Australia,61,
1426,Allyn,Carswell,Female,72,8/23/1956,Financial Advisor,Financial Services,Mass Customer,N,No,17,Solex,Standard,medium,large,"$1,061.56",$733.58,$327.98,42 Upham Pass,QLD,Australia,61,
298,Maurise,Lenglet,Male,69,8/15/1956,Engineer I,Manufacturing,High Net Worth,N,No,9,Norco Bicycles,Road,medium,medium,$544.05,$376.84,$167.21,00941 7th Place,NSW,Australia,61,
1037,Sissie,Rielly,Female,95,8/8/1956,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,WeareA2B,Standard,medium,medium,"$1,769.64",$108.76,"$1,660.88",27 Mayer Lane,VIC,Australia,61,
3789,Conn,Westberg,Male,52,8/8/1956,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6,Solex,Standard,medium,medium,"$1,483.20",$99.59,"$1,383.61",0 Knutson Crossing,NSW,Australia,61,
2663,Royce,Pietrowicz,Male,69,8/1/1956,Environmental Tech,Health,Mass Customer,N,Yes,19,Solex,Standard,medium,large,"$1,071.23",$380.74,$690.49,3 Bonner Point,NSW,Australia,61,
3486,Reece,Crewther,Male,67,7/25/1956,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18,Trek Bicycles,Standard,low,medium,"$1,057.51",$154.40,$903.11,4 Graedel Parkway,NSW,Australia,61,
3964,Aubrey,Souten,Female,28,7/21/1956,Sales Associate,Manufacturing,High Net Worth,N,No,5,Trek Bicycles,Road,medium,medium,$533.51,$400.13,$133.38,44083 Village Court,NSW,Australia,61,
3028,Leandra,Schubert,Female,67,7/7/1956,General Manager,Manufacturing,High Net Worth,N,No,20,OHM Cycles,Standard,low,medium,$71.16,$56.93,$14.23,71109 Vernon Way,VIC,Australia,61,
3795,Taylor,Dollimore,Male,88,6/24/1956,Systems Administrator III,Argiculture,High Net Worth,N,Yes,5,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,"$1,230.30",64080 Susan Park,QLD,Australia,61,
300,Malachi,Hadcroft,Male,88,6/22/1956,Clinical Specialist,Health,Mass Customer,N,No,9,WeareA2B,Standard,medium,medium,$60.34,$45.26,$15.08,4079 Lindbergh Center,VIC,Australia,61,
575,Etan,Poyle,Male,64,6/10/1956,VP Accounting,Financial Services,High Net Worth,N,Yes,11,WeareA2B,Touring,medium,large,"$1,362.99",$57.74,"$1,305.25",50532 Hoard Center,QLD,Australia,61,
1987,Jacobo,Rosenblum,Male,56,6/8/1956,Research Associate,Health,Affluent Customer,N,No,8,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",5 Dixon Junction,NSW,Australia,61,
1748,Skell,Oxenden,Male,83,6/7/1956,Recruiter,Manufacturing,Mass Customer,N,Yes,10,OHM Cycles,Standard,medium,medium,$912.52,$141.40,$771.12,504 Mesta Lane,NSW,Australia,61,
1553,Vanna,Matts,Female,68,5/31/1956,Administrative Assistant IV,Retail,High Net Worth,N,No,7,WeareA2B,Standard,low,medium,$642.31,$513.85,$128.46,22 Badeau Avenue,VIC,Australia,61,
380,Teriann,Birdsey,Female,66,5/15/1956,Structural Engineer,Property,Mass Customer,N,No,17,Giant Bicycles,Standard,medium,large,$569.56,$528.43,$41.13,4263 Hanson Place,NSW,Australia,61,
615,Rebeca,Martonfi,Female,93,5/11/1956,Human Resources Assistant I,Property,Mass Customer,N,No,19,Norco Bicycles,Standard,medium,small,"$1,216.14","$1,082.36",$133.78,4 Mariners Cove Street,NSW,Australia,61,
2085,Carolynn,Samsin,Female,83,5/3/1956,Pharmacist,Health,Mass Customer,N,No,11,Giant Bicycles,Standard,medium,large,$569.56,$528.43,$41.13,24 Hermina Alley,NSW,Australia,61,
701,Ransell,Ruler,Male,18,5/1/1956,Food Chemist,Health,Mass Customer,N,Yes,8,Solex,Standard,medium,medium,"$1,151.96",$649.49,$502.47,42473 Sycamore Pass,VIC,Australia,61,
1421,Mallorie,Gouth,Female,74,4/14/1956,Senior Editor,Property,Mass Customer,N,No,20,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",9993 Mccormick Street,NSW,Australia,61,
1306,Doyle,Oleksinski,Male,13,4/12/1956,Occupational Therapist,Health,Affluent Customer,N,Yes,13,Solex,Standard,medium,medium,"$1,151.96",$649.49,$502.47,4 Fairfield Way,NSW,Australia,61,
2380,Merissa,Milella,Female,44,4/9/1956,Technical Writer,Retail,Mass Customer,N,Yes,15,WeareA2B,Standard,medium,medium,"$1,231.15",$161.60,"$1,069.55",78 Jackson Point,NSW,Australia,61,
1702,Bryn,Whisby,Male,14,4/3/1956,Research Nurse,Health,Mass Customer,N,No,17,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",$152.55,336 Fordem Trail,NSW,Australia,61,
360,Atalanta,Starbucke,Female,64,4/2/1956,Staff Scientist,Property,Mass Customer,N,Yes,19,Norco Bicycles,Road,high,large,$774.53,$464.72,$309.81,34222 Vera Circle,VIC,Australia,61,
1662,Xenia,Willmett,Female,40,4/1/1956,Electrical Engineer,Manufacturing,High Net Worth,N,No,11,Norco Bicycles,Standard,low,medium,$363.01,$290.41,$72.60,76 Aberg Hill,VIC,Australia,61,
431,Gale,Done,Male,8,3/26/1956,Research Nurse,Health,Affluent Customer,N,Yes,18,Giant Bicycles,Road,medium,medium,$792.90,$594.68,$198.22,0650 Sachs Circle,NSW,Australia,61,
3859,Boonie,Searle,Male,81,3/20/1956,Software Consultant,Manufacturing,Mass Customer,N,No,14,Solex,Standard,medium,large,"$1,061.56",$733.58,$327.98,33550 Spohn Terrace,VIC,Australia,61,
98,Allianora,Babalola,Female,19,3/17/1956,Safety Technician IV,Health,Mass Customer,N,No,7,Trek Bicycles,Road,low,small,"$1,720.70","$1,531.42",$189.28,60 Oneill Street,NSW,Australia,61,
722,Stewart,Brosoli,Male,69,3/17/1956,Marketing Manager,IT,Mass Customer,N,No,5,Solex,Standard,medium,medium,"$1,163.89",$589.27,$574.62,314 Northland Plaza,QLD,Australia,61,
3846,Nariko,McClymont,Female,57,3/12/1956,Geologist III,Manufacturing,Mass Customer,N,No,15,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,$817.36,41 Vahlen Park,NSW,Australia,61,
2228,Rosita,Soppeth,Female,12,3/9/1956,Geological Engineer,Manufacturing,High Net Worth,N,No,9,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,4 Londonderry Junction,QLD,Australia,61,
3291,Cindy,Eakin,Female,33,1/21/1956,Staff Accountant II,Manufacturing,Mass Customer,N,No,13,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,$509.97,99 Elka Street,QLD,Australia,61,
3185,Duky,Crichley,Male,25,1/18/1956,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10,Trek Bicycles,Road,medium,medium,$533.51,$400.13,$133.38,311 Chive Way,QLD,Australia,61,
471,Libby,Wardesworth,Female,82,1/1/1956,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,Solex,Standard,medium,medium,$71.49,$53.62,$17.87,3 Old Gate Hill,QLD,Australia,62,
1452,Zachery,Hamber,Male,99,12/31/1955,Safety Technician III,Retail,Mass Customer,N,No,20,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,"$1,230.30",7674 Roxbury Junction,QLD,Australia,62,
486,Prudi,Edon,Female,0,12/30/1955,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15,OHM Cycles,Road,high,large,$12.01,$7.21,$4.80,57 Gulseth Terrace,NSW,Australia,62,
3899,Rex,Gittings,Male,23,12/28/1955,Research Associate,Health,Affluent Customer,N,Yes,6,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,$90.10,0996 Cody Terrace,NSW,Australia,62,
767,Gustav,Kos,Male,70,12/16/1955,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,No,11,Norco Bicycles,Standard,low,medium,$958.74,$748.90,$209.84,42946 Fieldstone Pass,NSW,Australia,62,
38,Cordi,Merman,Female,37,10/29/1955,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,20,Norco Bicycles,Standard,medium,small,$586.45,$521.94,$64.51,89 Cherokee Road,QLD,Australia,62,
2254,Ann,Beek,Female,36,10/21/1955,Programmer Analyst II,Health,Affluent Customer,N,No,18,Trek Bicycles,Road,low,medium,$980.37,$234.43,$745.94,3567 Northfield Lane,NSW,Australia,62,
3017,Jason,De Lorenzo,Male,88,10/5/1955,Operator,Financial Services,Affluent Customer,N,No,7,Solex,Touring,medium,large,"$2,083.94",$675.03,"$1,408.91",8 Golf Drive,NSW,Australia,62,
3129,Leola,Mandrier,Female,44,9/25/1955,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",$152.55,50 Dahle Crossing,VIC,Australia,62,
1800,Dianemarie,Hatherall,Female,30,9/23/1955,Executive Secretary,Argiculture,High Net Worth,N,No,11,WeareA2B,Standard,medium,medium,"$1,769.64",$108.76,"$1,660.88",79 Grasskamp Center,NSW,Australia,62,
2908,Tiffy,Feenan,Female,42,9/21/1955,Social Worker,Health,Affluent Customer,N,Yes,11,Giant Bicycles,Standard,medium,medium,$642.70,$211.37,$431.33,6712 Nova Crossing,NSW,Australia,62,
3568,Berthe,Griniov,Female,13,9/15/1955,Nurse,Retail,Affluent Customer,N,No,5,WeareA2B,Standard,medium,small,$175.89,$131.92,$43.97,0 Fremont Court,VIC,Australia,62,
3809,Angelita,Itzcovichch,Female,44,9/8/1955,VP Quality Control,Manufacturing,Affluent Customer,N,No,11,Solex,Road,medium,small,"$1,703.52","$1,516.13",$187.39,791 Elgar Trail,QLD,Australia,62,
1745,Leigha,Clawson,Female,37,8/23/1955,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,6,OHM Cycles,Road,medium,medium,$742.54,$667.40,$75.14,6674 Russell Center,NSW,Australia,62,
1616,Shamus,Attenbrough,Male,75,8/16/1955,Media Manager II,Retail,High Net Worth,N,Yes,19,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,6 Heffernan Center,NSW,Australia,62,
1675,Luke,Wombwell,Male,76,8/14/1955,Engineer I,Manufacturing,Affluent Customer,N,Yes,14,WeareA2B,Touring,medium,medium,"$1,466.68",$363.25,"$1,103.43",63 International Drive,QLD,Australia,62,
2226,Hedvig,Flatt,Female,10,7/22/1955,Biostatistician II,Entertainment,Mass Customer,N,No,11,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,$641.64,850 Manitowish Avenue,NSW,Australia,62,
2913,Padraic,Bonnar,Male,44,7/11/1955,VP Quality Control,IT,Affluent Customer,N,Yes,14,Solex,Road,medium,small,"$1,703.52","$1,516.13",$187.39,32062 Oak Terrace,VIC,Australia,62,
968,Wayne,Woodfin,Male,96,6/16/1955,Accountant IV,IT,High Net Worth,N,Yes,16,Norco Bicycles,Mountain,low,small,$688.63,$612.88,$75.75,27 Fuller Trail,NSW,Australia,62,
166,Elston,Oleszczak,Male,54,6/12/1955,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,6,OHM Cycles,Road,medium,medium,"$1,280.28",$829.51,$450.77,49 Fulton Park,VIC,Australia,62,
3845,Bonnie,Goracci,Female,72,6/7/1955,Legal Assistant,Manufacturing,Mass Customer,N,Yes,5,OHM Cycles,Standard,medium,medium,$795.34,$101.58,$693.76,06 Declaration Hill,VIC,Australia,62,
1836,Rochella,Harce,Female,54,6/5/1955,Research Nurse,Health,Mass Customer,N,Yes,13,Norco Bicycles,Road,medium,medium,$543.39,$407.54,$135.85,9618 Havey Place,NSW,Australia,62,
415,Conchita,Jeans,Female,20,5/31/1955,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,"$1,010.02",515 Bunting Point,QLD,Australia,62,
794,Scott,Ommundsen,Male,99,5/12/1955,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,16,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,$114.93,3 Manley Crossing,QLD,Australia,62,
3166,Bronson,Plowman,Male,96,5/11/1955,Social Worker,Health,Mass Customer,N,No,20,OHM Cycles,Standard,low,medium,"$1,793.43",$248.82,"$1,544.61",2228 Steensland Terrace,NSW,Australia,62,
554,Esmaria,Dobbison,Female,33,5/6/1955,Graphic Designer,Health,Mass Customer,N,Yes,7,Solex,Standard,medium,medium,$441.49,$84.99,$356.50,558 Maple Court,NSW,Australia,62,
512,Sigfried,Semken,Male,76,4/15/1955,VP Accounting,Financial Services,Mass Customer,N,No,6,OHM Cycles,Standard,high,medium,"$1,458.17",$874.90,$583.27,09356 Badeau Drive,VIC,Australia,62,
1015,Toiboid,Sorrel,Male,7,4/1/1955,Web Developer I,Health,Mass Customer,N,No,17,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",$182.81,43 Commercial Road,QLD,Australia,62,
3709,Lilly,Roubay,Female,31,3/31/1955,GIS Technical Architect,Health,Mass Customer,N,No,8,Giant Bicycles,Standard,medium,large,"$1,812.75",$582.48,"$1,230.27",49530 Evergreen Lane,VIC,Australia,62,
1143,Goraud,Boissieux,Male,64,3/6/1955,Office Assistant IV,Health,Mass Customer,N,Yes,6,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,48 Arizona Drive,NSW,Australia,62,
3507,Christoph,Greatreax,Male,70,3/3/1955,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5,Giant Bicycles,Standard,medium,large,"$1,812.75",$582.48,"$1,230.27",19386 Burrows Way,NSW,Australia,62,
91,Dylan,Meaker,Male,69,2/24/1955,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,17,Trek Bicycles,Standard,high,medium,$358.39,$215.03,$143.36,0 Pierstorff Place,NSW,Australia,62,
3004,Waylon,Hammant,Male,82,2/20/1955,Research Assistant II,Health,Mass Customer,N,Yes,16,Norco Bicycles,Standard,medium,small,$586.45,$521.94,$64.51,592 Merry Lane,VIC,Australia,62,
1667,Jaime,Simonnin,Male,67,2/18/1955,Geological Engineer,Manufacturing,High Net Worth,N,No,18,Giant Bicycles,Standard,medium,large,"$1,812.75",$582.48,"$1,230.27",24 Corben Terrace,NSW,Australia,62,
13,Gabriele,Norcross,Male,38,2/15/1955,Developer I,Financial Services,High Net Worth,N,Yes,8,WeareA2B,Touring,medium,medium,"$1,466.68",$363.25,"$1,103.43",52425 Prairie Rose Road,QLD,Australia,62,
3668,Katlin,Ragsdale,Female,79,2/9/1955,Desktop Support Technician,Property,Mass Customer,N,Yes,6,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,1 Raven Circle,NSW,Australia,62,
393,Cesaro,Isbell,Male,35,2/8/1955,Associate Professor,Manufacturing,Mass Customer,N,Yes,9,Solex,Standard,high,medium,$748.17,$448.90,$299.27,26 Portage Junction,QLD,Australia,62,
3652,Aldrich,Camble,Male,20,2/6/1955,Nurse,Health,High Net Worth,N,Yes,17,Solex,Standard,medium,large,$202.62,$151.96,$50.66,28809 Mesta Pass,QLD,Australia,62,
2950,Kristos,Anthony,Male,19,1/11/1955,Software Engineer I,Financial Services,Mass Customer,N,Yes,10,Solex,Standard,medium,medium,"$1,577.53",$826.51,$751.02,163 Straubel Trail,NSW,Australia,62,
3380,Abe,Ealam,Male,41,1/9/1955,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14,Solex,Standard,medium,medium,$478.16,$298.72,$179.44,90 New Castle Trail,NSW,Australia,62,
1978,Marge,Skerm,Female,53,1/6/1955,Dental Hygienist,Health,Mass Customer,N,No,16,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,$90.10,24 Lerdahl Street,QLD,Australia,62,
1541,Dynah,Grimes,Female,7,12/28/1954,Structural Engineer,Argiculture,Mass Customer,N,Yes,13,Solex,Standard,medium,medium,"$1,577.53",$826.51,$751.02,24596 Hoepker Avenue,NSW,Australia,63,
1352,Jerald,Lesly,Male,53,12/28/1954,Electrical Engineer,Manufacturing,High Net Worth,N,No,18,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,29 Spohn Drive,NSW,Australia,63,
597,Cassandra,Aucoate,Female,6,12/10/1954,Recruiter,Manufacturing,Mass Customer,N,No,6,OHM Cycles,Standard,medium,medium,$235.63,$125.07,$110.56,55850 Butterfield Road,NSW,Australia,63,
2114,Erick,Caveill,Male,78,11/29/1954,Safety Technician III,Argiculture,High Net Worth,N,No,19,OHM Cycles,Standard,high,medium,"$2,005.66","$1,203.40",$802.26,155 Basil Junction,NSW,Australia,63,
1878,Pen,Hedgecock,Male,6,11/6/1954,Account Coordinator,Health,Affluent Customer,N,No,10,Trek Bicycles,Standard,high,medium,$495.72,$297.43,$198.29,05 Daystar Lane,NSW,Australia,63,
2713,Hadlee,Mackro,Male,55,11/3/1954,Statistician II,Retail,Affluent Customer,N,Yes,5,OHM Cycles,Road,medium,medium,$742.54,$667.40,$75.14,96 Sundown Point,QLD,Australia,63,
3830,Jareb,Filippucci,Male,92,10/31/1954,Sales Representative,Retail,High Net Worth,N,No,8,Norco Bicycles,Road,medium,medium,$544.05,$376.84,$167.21,89 Monument Place,QLD,Australia,63,
236,Tybalt,Gillingwater,Male,79,10/30/1954,Research Nurse,Health,Affluent Customer,N,No,14,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,67 Holmberg Way,NSW,Australia,63,
2772,Reynolds,Vreede,Male,15,10/25/1954,Quality Engineer,Property,Affluent Customer,N,Yes,13,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,2 Beilfuss Plaza,NSW,Australia,63,
1739,Burnaby,Stiffkins,Male,20,10/6/1954,Software Consultant,Entertainment,Mass Customer,N,No,7,WeareA2B,Standard,medium,medium,$752.64,$205.36,$547.28,336 Service Pass,NSW,Australia,63,
3603,Cale,Yaneev,Male,90,9/27/1954,Sales Representative,Retail,Mass Customer,N,Yes,14,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",$155.65,79 Eggendart Trail,VIC,Australia,63,
269,Zacherie,Grindley,Male,55,9/19/1954,Nurse Practicioner,Property,Mass Customer,N,Yes,9,Giant Bicycles,Standard,high,medium,"$1,129.13",$677.48,$451.65,332 Maywood Crossing,VIC,Australia,63,
3926,Allistir,Heckney,Male,24,9/4/1954,Account Executive,Manufacturing,Mass Customer,N,Yes,18,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,$817.36,894 Maple Wood Drive,NSW,Australia,63,
2421,Marilee,Garbott,Female,54,8/16/1954,Research Nurse,Health,Affluent Customer,N,Yes,13,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,20 Carpenter Parkway,NSW,Australia,63,
686,Hallie,Le feaver,Female,60,7/17/1954,GIS Technical Architect,Argiculture,High Net Worth,N,Yes,5,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",005 Prentice Circle,NSW,Australia,63,
371,Pernell,Favelle,Male,7,7/6/1954,Systems Administrator III,Financial Services,Mass Customer,N,No,7,Trek Bicycles,Standard,medium,medium,$499.53,$388.72,$110.81,48 Bobwhite Crossing,QLD,Australia,63,
1710,Matilde,MacKeeg,Female,49,6/30/1954,Health Coach IV,Health,High Net Worth,N,No,17,Trek Bicycles,Standard,high,medium,$495.72,$297.43,$198.29,019 Derek Hill,NSW,Australia,63,
141,Townsend,Trobe,Male,67,6/25/1954,Teacher,Financial Services,High Net Worth,N,Yes,10,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,$139.23,4 Barby Avenue,NSW,Australia,63,
230,Maegan,Scyone,Female,74,6/24/1954,Internal Auditor,Property,High Net Worth,N,No,11,OHM Cycles,Standard,medium,medium,"$1,636.90",$44.71,"$1,592.19",31953 Dixon Way,NSW,Australia,63,
2529,Ben,Laidler,Male,81,5/11/1954,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10,Trek Bicycles,Road,medium,medium,$533.51,$400.13,$133.38,58516 Tony Plaza,NSW,Australia,63,
220,Jeniffer,Apark,Female,79,5/10/1954,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,Norco Bicycles,Road,medium,medium,$543.39,$407.54,$135.85,9 Bonner Road,NSW,Australia,63,
